gender,age,ingroup.value,ingroup.like,ingroup.connected,outgroup.value,outgroup.like,outgroup.connected,ingroup.average,outgroup.average,condition,rating
1,23,54.34,58.87,55.47,56.42,42.45,38.68,12.45333333,-8.3,ingroup.baseline,31.7
1,30,79.81,81.89,73.4,56.98,35.85,20.94,56.73333333,-24.15333333,outgroup.cogload,57.74
1,26,95.85,90.57,54.15,66.98,33.21,16.42,60.38,-22.26,outgroup.cogload,22.64
1,23,58.68,58.11,51.13,43.77,29.43,29.06,11.94666667,-31.82666667,neutral.baseline,0.38
1,47,74.91,77.92,79.81,2.45,3.21,3.21,55.09333333,-94.08666667,ingroup.cogload,58.87
1,28,74.72,75.85,69.81,6.79,0.57,9.25,46.92,-88.92666667,outgroup.cogload,76.23
1,22,44.53,38.49,22.08,31.51,17.55,0,-29.93333333,-67.29333333,ingroup.baseline,52.08
1,33,96.23,80.94,97.74,6.04,0,0,83.27333333,-95.97333333,ingroup.baseline,100
1,23,100,88.87,75.28,0,6.04,2.45,76.1,-94.34,ingroup.cogload,79.62
2,24,63.02,71.13,73.96,21.89,9.62,4.53,38.74,-75.97333333,outgroup.baseline,83.4
2,37,75.66,73.21,91.13,38.11,23.96,0,60,-58.62,outgroup.cogload,61.13
2,29,60.19,54.72,50,34.53,28.68,0,9.94,-57.86,ingroup.baseline,22.64
2,32,65.85,67.55,55.66,3.77,0,0,26.04,-97.48666667,ingroup.baseline,8.68
2,48,76.6,87.17,99.06,32.64,5.66,5.47,75.22,-70.82,ingroup.cogload,76.6
2,30,66.79,66.6,68.87,26.6,25.09,23.58,34.84,-49.82,neutral.cogload,100
2,29,88.68,67.92,57.55,87.36,50.38,38.49,42.76666667,17.48666667,ingroup.cogload,39.62
2,34,78.72,77.36,57.33,32.62,35.97,42.56,42.27333333,-25.9,ingroup.baseline,65.05
2,25,100,85.66,86.79,37.55,50,3.02,81.63333333,-39.62,neutral.baseline,87.92
2,25,53.21,57.36,61.51,56.23,46.42,30.57,14.72,-11.18666667,ingroup.cogload,41.51
2,28,71.94,86.82,88.32,8.85,11.68,5.65,64.72,-82.54666667,ingroup.cogload,37.48
2,29,58.87,76.23,58.87,39.43,6.04,0,29.31333333,-69.68666667,outgroup.baseline,88.68
2,56,57.17,57.74,58.3,54.72,38.68,40,15.47333333,-11.06666667,ingroup.cogload,79.62
2,25,100,99.81,100,30.7,0,0,99.87333333,-79.53333333,outgroup.baseline,60.08
2,43,75.47,100,80.75,0,0,0,70.81333333,-100,neutral.baseline,63.4
2,27,75.85,77.17,76.79,49.62,36.79,22.64,53.20666667,-27.3,outgroup.baseline,41.13
2,53,100,100,100,0,0,0,100,-100,outgroup.baseline,100
2,31,89.62,80,77.55,4.72,0.38,0,64.78,-96.6,ingroup.baseline,62.26
2,38,97.36,94.34,88.11,16.79,6.79,2.26,86.54,-82.77333333,outgroup.baseline,62.26
2,26,69.62,71.13,62.64,50.75,47.36,46.23,35.59333333,-3.773333333,outgroup.cogload,81.89
2,41,84.72,84.34,93.4,0,0,0.57,74.97333333,-99.62,ingroup.baseline,40.38
2,60,100,100,100,26.42,26.98,26.98,100,-46.41333333,neutral.baseline,70.57
2,51,84.56,80.04,87.01,65.35,37.1,0.38,67.74,-31.44666667,outgroup.cogload,1.32
2,21,84.37,81.17,82.3,50.09,41.62,42,65.22666667,-10.86,ingroup.baseline,9.6
2,27,39.21,81.06,54.92,12.63,1.47,6.17,16.79333333,-86.48666667,outgroup.baseline,95.01
2,44,34.84,38.23,32.77,33.71,36.72,29.57,-29.44,-33.33333333,ingroup.cogload,23.92
2,49,77.78,50.09,29.57,0,0,0,4.96,-100,ingroup.baseline,60.08
2,35,100,100,58.76,0,0,0,72.50666667,-100,neutral.cogload,77.4
2,29,55.28,37.55,53.96,66.42,62.83,26.98,-2.14,4.153333333,outgroup.cogload,72.45
2,44,63.58,66.42,64.34,51.32,39.62,32.26,29.56,-17.86666667,ingroup.baseline,52.83
2,24,85.85,81.51,93.96,0,0,0,74.21333333,-100,neutral.cogload,57.36
2,29,88.49,80.19,91.13,0,0,0,73.20666667,-100,neutral.baseline,50.94
2,27,99.81,99.43,99.25,3.58,3.4,3.58,98.99333333,-92.96,ingroup.cogload,1.89
2,27,62.45,78.3,100,26.23,15.28,3.4,60.5,-70.06,ingroup.baseline,41.51
2,31,50,50,50,49.62,50,50,0,-0.253333333,neutral.cogload,100
2,44,14.88,24.29,18.46,66.85,56.12,87.38,-61.58,40.23333333,ingroup.baseline,72.13
2,22,76.6,88.49,88.49,27.36,26.6,26.23,69.05333333,-46.54,outgroup.cogload,56.98
2,21,88.87,63.96,60.94,75.66,32.83,31.51,42.51333333,-6.666666667,neutral.baseline,60.75
2,23,50,50,50,10.57,10.19,10,0,-79.49333333,outgroup.cogload,58.49
2,37,65.16,56.31,56.12,40.49,29,29.76,18.39333333,-33.83333333,neutral.cogload,61.96
2,30,64.34,64.34,60.94,0,0,0,26.41333333,-100,ingroup.baseline,22.03
2,23,61.32,62.71,59.6,33.85,42.25,43.45,22.42,-20.3,neutral.cogload,20.6
2,27,100,100,100,11.32,0,0,100,-92.45333333,outgroup.baseline,100
2,33,84.58,83.81,83.99,0,0,0,68.25333333,-100,ingroup.cogload,-33.51
2,34,77.55,78.3,51.13,22.26,17.55,0,37.98666667,-73.46,ingroup.baseline,79.25
2,38,71.89,70.75,82.64,34.34,11.51,42.45,50.18666667,-41.13333333,outgroup.baseline,32.08
2,26,70,74.15,76.04,13.02,5.09,1.51,46.79333333,-86.92,outgroup.cogload,76.6
2,39,100,100,100,0,0,0,100,-100,neutral.baseline,81.92
2,30,83.21,82.26,83.77,35.66,39.06,34.91,66.16,-26.91333333,outgroup.cogload,17.74
2,31,56.87,64.41,64.22,21.28,17.33,15.63,23.66666667,-63.84,ingroup.cogload,81.17
2,25,53.96,50,47.17,13.96,1.32,0.38,0.753333333,-89.56,neutral.cogload,42.26
2,32,69.25,74.34,71.51,54.15,41.89,40,43.4,-9.306666667,ingroup.baseline,42.26
2,28,100,100,100,20.19,8.49,4.53,100,-77.86,ingroup.baseline,100
2,29,97.17,96.79,94.53,0,0,0,92.32666667,-100,outgroup.baseline,100
2,26,73.21,64.72,87.36,7.17,6.98,11.89,50.19333333,-82.64,outgroup.cogload,81.89
2,30,80.6,80.98,68.93,14.12,0,0,53.67333333,-90.58666667,ingroup.cogload,61.21
2,24,64.34,63.02,63.02,19.43,20.19,27.74,26.92,-55.09333333,ingroup.baseline,61.51
2,40,90.02,87.95,92.66,8.85,13.18,4.52,80.42,-82.3,outgroup.cogload,-25.42
2,37,77.36,90,91.32,31.32,8.11,2.83,72.45333333,-71.82666667,ingroup.baseline,50.94
2,44,99.81,100,100,42.08,39.81,35.09,99.87333333,-22.01333333,neutral.cogload,64.15
2,25,61.32,58.87,70.75,18.3,14.91,0,27.29333333,-77.86,ingroup.baseline,21.51
2,27,100,100,100,100,0,0,100,-33.33333333,outgroup.baseline,100
2,23,71.94,65.73,61.02,31.07,9.04,0,32.46,-73.26,neutral.baseline,60.83
2,28,67.17,74.34,68.3,0,0,0,39.87333333,-100,neutral.baseline,60.75
2,28,100,100,60.57,0,0,0,73.71333333,-100,outgroup.cogload,78.49
2,33,74.91,71.51,63.58,0,14.15,7.55,40,-85.53333333,outgroup.baseline,100
2,26,88.49,91.89,84.34,41.32,35.09,16.79,76.48,-37.86666667,neutral.baseline,40.38
2,25,100,81.59,69.66,100,39.98,45.33,67.5,23.54,outgroup.cogload,59.49
2,37,85.66,89.25,93.4,2.83,0,16.6,78.87333333,-87.04666667,neutral.cogload,32.45
2,30,95.86,98.12,96.8,3.39,20.72,9.6,93.85333333,-77.52666667,neutral.baseline,98.49
2,29,70.43,71,62.15,6.97,29.76,8.29,35.72,-69.98666667,neutral.cogload,40.11
2,26,68.11,56.6,55.85,58.87,18.3,0,20.37333333,-48.55333333,ingroup.baseline,41.13
2,22,94.72,83.21,100,72.26,26.04,26.42,85.28666667,-16.85333333,ingroup.cogload,-0.75
2,31,50.09,56.87,57.44,50.09,44.82,28.81,9.6,-17.52,ingroup.baseline,81.54
2,28,83.4,83.4,82.45,12.45,11.7,12.64,66.16666667,-75.47333333,ingroup.cogload,82.64
2,26,86.23,67.36,77.17,58.68,18.68,3.02,53.84,-46.41333333,outgroup.baseline,48.68
2,32,87.57,73.45,73.82,27.12,19.77,13.75,56.56,-59.57333333,ingroup.cogload,53.67
2,25,58.68,67.17,50,16.04,11.51,0,17.23333333,-81.63333333,neutral.baseline,48.3
2,22,55.28,56.6,59.25,6.04,0,0,14.08666667,-95.97333333,neutral.baseline,62.26
2,25,86.6,81.7,81.32,55.47,9.62,0,66.41333333,-56.60666667,ingroup.baseline,81.13
2,36,82.26,82.26,83.96,0,0,0,65.65333333,-100,ingroup.cogload,68.3
2,26,50.75,50.38,50.94,0.94,0,0,1.38,-99.37333333,outgroup.baseline,56.23
2,26,100,100,100,0,0,0,100,-100,outgroup.baseline,100
2,34,80.19,100,81.7,57.92,28.68,12.08,74.59333333,-34.21333333,outgroup.baseline,74.72
2,19,100,87.55,88.49,0,0,0,84.02666667,-100,ingroup.baseline,22.64
2,31,89.81,94.72,86.42,0,0,0,80.63333333,-100,ingroup.cogload,-50.57
2,25,75.28,86.79,77.92,42.26,42.45,42.45,59.99333333,-15.22666667,neutral.cogload,59.62
2,30,68.68,74.34,70,19.43,16.04,19.62,42.01333333,-63.27333333,ingroup.baseline,77.78
2,55,78.91,69.68,74.2,60.08,21.85,33.33,48.52666667,-23.16,neutral.baseline,51.79
2,34,100,76.04,20.57,100,40.75,0,31.07333333,-6.166666667,ingroup.baseline,83.02
2,29,89.25,87.92,88.87,54.53,50.38,23.4,77.36,-14.46,outgroup.baseline,61.51
2,31,96.6,94.34,93.21,0,6.23,0,89.43333333,-95.84666667,ingroup.cogload,71.32
2,34,100,56.04,59.81,100,0,0,43.9,-33.33333333,ingroup.baseline,82.64
2,29,82.86,67.42,64.03,56.87,54.99,38.42,42.87333333,0.186666667,outgroup.cogload,46.14
2,37,67.17,56.6,43.4,36.04,21.51,4.15,11.44666667,-58.86666667,outgroup.baseline,40.38
2,37,74.34,76.42,88.49,4.72,4.91,5.85,59.5,-89.68,neutral.cogload,0.38
2,24,68.11,68.87,60,25.47,9.43,24.15,31.32,-60.63333333,outgroup.baseline,42.26
2,51,84.23,92.5,100,42.31,12.89,100,84.48666667,3.466666667,ingroup.baseline,42.53
2,39,63.63,62.05,59.92,0,0,0,23.73333333,-100,neutral.baseline,80.66
2,28,60.75,60.94,68.11,25.28,30.75,26.04,26.53333333,-45.28666667,outgroup.baseline,100
2,28,68.68,69.81,83.02,13.96,0,32.64,47.67333333,-68.93333333,outgroup.cogload,46.04
2,27,60.57,56.23,60.38,55.47,30,2.45,18.12,-41.38666667,ingroup.cogload,100
2,24,82.83,84.34,84.34,6.79,2.45,0,67.67333333,-93.84,outgroup.cogload,81.13
2,36,78.49,53.02,77.17,38.3,33.96,3.21,39.12,-49.68666667,ingroup.cogload,63.77
2,35,69.11,70.06,70.43,66.85,64.6,31.07,39.73333333,8.346666667,ingroup.cogload,54.8
2,38,100,100,100,17.92,15.09,0,100,-77.99333333,ingroup.baseline,100
2,23,71.51,70.38,75.66,16.98,8.87,4.34,45.03333333,-79.87333333,ingroup.cogload,38.49
2,44,69.62,76.23,79.06,50,51.13,32.26,49.94,-11.07333333,outgroup.baseline,100
2,58,58.95,78.34,67.04,16.57,15.44,0,36.22,-78.66,outgroup.cogload,48.4
2,27,80,80,80,47.55,39.43,40.38,60,-15.09333333,neutral.cogload,96.6
2,31,100,100,100,0.22,14.63,9.09,100,-84.04,ingroup.baseline,100
2,28,66.6,54.72,58.68,57.74,43.4,44.34,20,-3.013333333,neutral.cogload,10.57
2,30,100,100,70.76,0,0,0,80.50666667,-100,ingroup.cogload,35.51
2,69,82.86,83.05,83.24,24.29,6.21,6.4,66.1,-75.4,ingroup.baseline,0.56
2,29,82.08,82.45,76.98,37.92,44.71,38.3,61.00666667,-19.38,outgroup.cogload,0.38
2,24,65,70.58,70.19,0.58,0,0,37.18,-99.61333333,neutral.baseline,61.06
2,22,61.32,72.83,62.08,51.7,60.57,24.34,30.82,-8.926666667,ingroup.baseline,20.75
2,35,70.81,65.54,65.35,66.29,53.11,37.1,34.46666667,4.333333333,outgroup.baseline,38.61
2,41,67.17,78.11,64.91,58.68,52.26,30.75,40.12666667,-5.54,ingroup.baseline,36.6
2,30,79.55,78.9,62.66,50,50,38.96,47.40666667,-7.36,neutral.cogload,-20.13
2,20,62.83,66.23,43.21,4.15,3.77,4.15,14.84666667,-91.95333333,outgroup.baseline,53.96
2,28,100,100,100,0,0,0,100,-100,ingroup.baseline,100
2,26,77.36,66.6,25.85,73.58,31.51,2.26,13.20666667,-28.43333333,ingroup.baseline,20
2,59,81.51,82.08,94.15,69.43,71.7,73.4,71.82666667,43.02,outgroup.baseline,100
2,29,90.94,93.58,100,13.77,9.43,5.28,89.68,-81.01333333,ingroup.cogload,-52.08
2,51,84.18,85.12,84.37,25.99,1.32,0,69.11333333,-81.79333333,ingroup.baseline,19.77
2,28,71.13,65.28,52.45,68.87,59.43,51.32,25.90666667,19.74666667,outgroup.baseline,87.92
2,48,65.66,67.55,67.74,24.91,19.62,8.68,33.96666667,-64.52666667,neutral.cogload,84.15
2,46,91.89,70.94,89.25,47.92,38.49,19.43,68.05333333,-29.44,ingroup.baseline,76.23
2,54,69.43,68.87,61.32,36.23,29.06,9.25,33.08,-50.30666667,neutral.baseline,41.51
2,21,93.96,94.91,85.09,65.66,13.02,0,82.64,-47.54666667,outgroup.baseline,88.3
2,56,76.23,78.11,76.79,10,14.34,4.15,54.08666667,-81.00666667,ingroup.baseline,100
2,64,60.19,60,44.34,43.77,43.77,6.6,9.686666667,-37.24,outgroup.baseline,38.49
2,51,93.22,87.95,88.51,74.01,54.05,24.29,79.78666667,1.566666667,neutral.baseline,59.7
2,25,50.94,78.49,80.75,50,25.47,7.55,40.12,-44.65333333,outgroup.baseline,61.13
2,26,20.78,22.73,55.19,25.65,22.08,30.52,-34.2,-47.83333333,neutral.baseline,50
2,33,67.92,72.08,64.15,20.38,0,0,36.1,-86.41333333,neutral.baseline,89.06
2,28,76.98,81.51,79.43,28.49,10.19,18.3,58.61333333,-62.01333333,outgroup.baseline,80.75
2,39,81.73,82.3,82.86,0,18.83,19.02,64.59333333,-74.76666667,outgroup.baseline,62.34
2,46,15.66,4.34,8.87,50,76.79,0.19,-80.75333333,-15.34666667,neutral.cogload,59.62
2,34,49.43,54.91,46.23,55.47,44.72,33.58,0.38,-10.82,neutral.baseline,15.47
2,32,62.26,60.38,54.15,0,0,0,17.86,-100,outgroup.baseline,89.81
2,45,94.34,97.55,97.36,54.15,55.09,20,92.83333333,-13.84,ingroup.baseline,-36.6
2,49,100,100,100,0,0,0,100,-100,outgroup.baseline,100
2,50,62.9,42.37,22.98,40.68,36.91,21.85,-14.5,-33.70666667,neutral.baseline,40.49
2,31,74.2,75.33,66.29,50.09,29,28.44,43.88,-28.31333333,outgroup.baseline,61.21
2,26,72.08,71.7,74.15,0,20,0,45.28666667,-86.66666667,outgroup.cogload,29.06
2,38,73.02,57.17,66.6,51.89,15.28,46.79,31.19333333,-24.02666667,outgroup.baseline,53.96
2,28,50,25.28,38.87,0,0,0,-23.9,-100,outgroup.cogload,0.38
2,23,42.64,45.47,44.34,26.98,27.74,5.09,-11.7,-60.12666667,ingroup.baseline,40.38
2,41,87.17,73.58,66.23,38.3,41.13,48.3,51.32,-14.84666667,neutral.baseline,81.13
2,36,100,100,100,0,0,0,100,-100,ingroup.baseline,0.56
2,21,60.19,71.89,37.17,56.23,43.02,15.09,12.83333333,-23.77333333,outgroup.baseline,43.77
2,28,68.68,70.94,65.09,53.77,53.58,55.47,36.47333333,8.546666667,ingroup.baseline,60.75
2,48,83.96,78.87,72.45,4.15,0.19,0,56.85333333,-97.10666667,ingroup.baseline,83.02
2,20,76.98,76.04,76.6,50,33.77,21.32,53.08,-29.94,outgroup.baseline,61.13
2,36,67.17,83.02,84.72,3.21,2.45,1.13,56.60666667,-95.47333333,ingroup.baseline,97.36
2,32,98.49,99.06,98.87,46.89,47.83,49.34,97.61333333,-3.96,outgroup.cogload,54.05
2,21,100,100,100,0,0,0,100,-100,outgroup.baseline,100
2,39,91.4,97.66,85.03,14.33,14.97,3.61,82.72666667,-78.06,ingroup.baseline,83.12
2,21,52.83,39.81,63.96,9.62,7.92,9.25,4.4,-82.14,outgroup.baseline,69.43
2,42,51.13,51.13,51.7,17.36,0,19.25,2.64,-75.59333333,ingroup.baseline,13.58
2,26,55.93,55.93,67.23,4.52,5.08,6.4,19.39333333,-89.33333333,neutral.baseline,18.64
2,27,100,50,100,50,50,0,66.66666667,-33.33333333,outgroup.cogload,6.79
2,43,85.85,75.28,74.53,25.28,1.13,2.08,57.10666667,-81.00666667,outgroup.baseline,60
2,19,55.09,55.28,35.85,13.21,10.19,3.4,-2.52,-82.13333333,outgroup.baseline,82.26
2,60,89.45,87.57,93.22,48.59,8.85,0,80.16,-61.70666667,outgroup.cogload,66.85
2,64,77.17,77.36,78.68,41.13,37.36,82.26,55.47333333,7.166666667,neutral.baseline,42.26
2,31,63.28,60.26,54.24,37.48,38.04,0,18.52,-49.65333333,outgroup.baseline,80.72
2,26,90.19,89.06,90.38,64.91,53.58,9.43,79.75333333,-14.72,ingroup.cogload,47.55
2,50,55.37,56.87,61.58,36.16,43.69,31.64,15.88,-25.67333333,neutral.cogload,100
2,53,89.81,90.94,70,0,0,0,67.16666667,-100,ingroup.cogload,100
2,33,50,57.36,13.02,50,32.64,3.96,-19.74666667,-42.26666667,neutral.baseline,20.75
2,43,100,77.17,78.68,22.26,0,0,70.56666667,-85.16,ingroup.cogload,82.26
2,42,61.32,62.45,64.53,33.96,34.53,7.17,25.53333333,-49.56,outgroup.baseline,61.89
2,25,73.96,65.66,53.58,74.91,59.06,42.83,28.8,17.86666667,neutral.baseline,30.57
2,24,79.06,80,76.6,27.55,27.55,26.42,57.10666667,-45.65333333,ingroup.baseline,60.38
2,26,52.73,54.99,40.11,28.06,7.91,7.91,-1.446666667,-70.74666667,ingroup.cogload,48.78
2,33,76.04,76.98,66.42,53.77,53.21,40.75,46.29333333,-1.513333333,ingroup.cogload,0.38
2,39,94.15,94.34,96.04,5.28,3.21,0.38,89.68666667,-94.08666667,neutral.cogload,62.26
2,27,12.64,13.21,12.83,0,0,0,-74.21333333,-100,outgroup.baseline,82.64
2,30,90.58,90.96,98.12,31.07,13.37,13.94,86.44,-61.08,outgroup.baseline,30.7
2,24,74.34,83.58,70.75,34.15,40.75,36.79,52.44666667,-25.54,ingroup.baseline,33.96
2,33,76.04,76.04,75.47,24.53,24.53,20.38,51.7,-53.70666667,neutral.baseline,98.11
2,23,86.6,100,100,81.32,59.43,5.85,91.06666667,-2.266666667,ingroup.cogload,81.89
2,36,64.44,65.28,67.22,24.17,23.61,22.78,31.29333333,-52.96,ingroup.baseline,54.24
2,39,93.4,93.4,88.49,66.42,42.26,23.96,83.52666667,-11.57333333,ingroup.cogload,-25.28
2,33,75.09,54.91,58.3,29.25,0,0,25.53333333,-80.5,outgroup.cogload,30.94
2,31,21.28,15.82,5.27,12.43,3.95,0,-71.75333333,-89.08,neutral.cogload,-34.46
2,29,78.87,83.96,85.47,50,30.38,8.3,65.53333333,-40.88,outgroup.baseline,41.89
2,29,43.58,31.89,66.6,37.92,21.89,0,-5.286666667,-60.12666667,outgroup.cogload,79.25
2,39,60.64,67.23,70.81,74.01,42.56,20.53,32.45333333,-8.6,ingroup.baseline,40.49
2,35,100,100,100,0,0,0,100,-100,neutral.baseline,100
2,23,100,84.53,83.21,34.53,7.92,0,78.49333333,-71.7,outgroup.cogload,94.72
2,48,56.87,56.5,45.39,51.6,43.13,34.65,5.84,-13.74666667,ingroup.baseline,19.77
2,37,100,83.96,85.66,67.55,62.26,64.15,79.74666667,29.30666667,ingroup.cogload,-72.45
2,32,100,100,100,0,0,0,100,-100,neutral.cogload,41.51
2,31,84.37,88.51,80.04,0,24.48,0,68.61333333,-83.68,outgroup.cogload,60.08
2,37,65.09,65.47,57.17,0,0,0,25.15333333,-100,neutral.baseline,100
2,25,92.83,92.45,93.21,55.66,25.09,10.57,85.66,-39.12,ingroup.baseline,83.02
2,25,100,100,100,54.53,27.92,11.51,100,-37.36,ingroup.cogload,0.38
2,29,95.86,93.03,94.73,0,0,0,89.08,-100,ingroup.baseline,80.41
2,38,51.04,51.04,61.77,51.22,51.79,28.63,9.233333333,-12.24,ingroup.baseline,69.11
2,40,90.17,99.24,89.79,76.37,14.18,17.2,86.13333333,-28.16666667,neutral.baseline,44.42
2,28,81.89,78.49,76.79,58.11,40.94,30.19,58.11333333,-13.84,outgroup.baseline,18.49
2,57,86.6,87.17,88.49,33.77,47.17,32.26,74.84,-24.53333333,outgroup.baseline,80.38
2,40,100,92.45,96.79,46.98,39.43,7.36,92.82666667,-37.48666667,neutral.cogload,92.45
2,27,100,100,100,100,19.43,3.96,100,-17.74,outgroup.cogload,100
2,86,59.81,60.94,61.89,26.6,26.42,10,21.76,-57.98666667,neutral.cogload,81.51
2,23,62.26,70.38,60.19,64.53,28.87,0,28.55333333,-37.73333333,ingroup.cogload,89.81
2,25,75.09,60.19,99.25,71.13,28.68,11.32,56.35333333,-25.91333333,outgroup.baseline,21.13
2,27,54.53,56.23,72.83,61.89,24.53,41.51,22.39333333,-14.71333333,ingroup.cogload,42.26
2,25,100,100,100,0,0,0,100,-100,outgroup.baseline,99.25
2,27,96.79,97.74,100,0,0,0,96.35333333,-100,outgroup.baseline,81.89
2,36,54.34,64.15,68.11,0,0,0,24.4,-100,neutral.baseline,49.81
2,25,58.87,74.72,46.23,9.25,9.25,0,19.88,-87.66666667,neutral.baseline,38.11
2,53,100,100,100,0,0,0,100,-100,outgroup.cogload,100
2,27,50.09,50.09,32.77,50.09,30.89,19.96,-11.36666667,-32.70666667,outgroup.baseline,100
2,31,58.11,67.55,61.32,18.49,50,50.38,24.65333333,-20.75333333,neutral.cogload,13.96
2,23,80.19,79.43,58.49,56.42,28.3,24.15,45.40666667,-27.42,ingroup.cogload,17.74
2,39,72.64,74.15,73.4,9.81,2.45,1.7,46.79333333,-90.69333333,ingroup.baseline,40.38
2,34,57.47,72.08,100,43.18,40.91,35.39,53.03333333,-20.34666667,ingroup.baseline,100
2,31,91.7,90,86.98,95.09,65.66,35.47,79.12,30.81333333,ingroup.cogload,69.43
2,38,74.91,74.72,75.09,61.7,28.3,13.21,49.81333333,-31.19333333,outgroup.cogload,100
2,40,88.3,88.49,68.49,2.26,22.64,0,63.52,-83.4,neutral.baseline,62.26
2,46,88.87,90.57,82.83,28.11,26.6,13.58,74.84666667,-54.47333333,outgroup.baseline,100
2,21,94.15,100,80.38,20.57,0,0,83.02,-86.28666667,ingroup.cogload,36.6
2,33,83.02,69.62,37.17,76.98,60,19.81,26.54,4.526666667,ingroup.baseline,61.13
2,22,65.91,65.73,65.35,13.37,13.37,14.12,31.32666667,-72.76,ingroup.cogload,26.18
2,41,60.19,65.28,57.17,61.51,8.49,0,21.76,-53.33333333,outgroup.cogload,100
2,36,92.84,95.48,94.16,16.2,13.94,0.56,88.32,-79.53333333,outgroup.cogload,96.61
2,26,59.62,54.15,37.74,25.66,4.91,0,1.006666667,-79.62,ingroup.baseline,75.85
2,49,88.32,88.89,96.8,0,9.98,0,82.67333333,-93.34666667,outgroup.baseline,42.37
2,20,69.25,60.75,51.13,14.91,14.34,25.66,20.75333333,-63.39333333,neutral.baseline,81.13
2,46,80.38,80.75,81.89,14.91,15.09,8.87,62.01333333,-74.08666667,outgroup.baseline,41.89
2,25,100,100,100,1.51,1.7,1.32,100,-96.98,outgroup.baseline,95.47
2,50,27.17,44.72,40,13.4,10.94,11.7,-25.40666667,-75.97333333,outgroup.baseline,81.51
2,40,68.93,66.48,61.96,1.88,2.64,0,31.58,-96.98666667,neutral.cogload,56.14
2,29,76.04,77.17,77.74,25.66,25.85,25.47,53.96666667,-48.68,outgroup.cogload,-23.77
2,33,83.21,74.15,66.6,0,7.92,19.81,49.30666667,-81.51333333,ingroup.baseline,62.64
2,21,90.75,50.19,56.42,82.83,31.51,5.85,31.57333333,-19.87333333,neutral.baseline,73.58
2,30,69.06,69.25,69.43,0,0,0,38.49333333,-100,ingroup.baseline,22.26
2,26,86.47,60.98,49.22,47.23,5.54,0,31.11333333,-64.82,neutral.baseline,43.24
2,33,97.36,95.28,93.77,3.4,4.72,5.66,90.94,-90.81333333,outgroup.baseline,100
2,38,70.57,70.38,64.53,50,38.11,1.32,36.98666667,-40.38,ingroup.baseline,21.13
2,33,92.64,93.02,93.58,21.7,21.89,22.45,86.16,-55.97333333,ingroup.cogload,0.38
2,42,95.09,96.04,95.66,4.53,5.09,6.6,91.19333333,-89.18666667,ingroup.baseline,82.26
2,50,78.49,78.87,78.87,7.55,1.32,2.64,57.48666667,-92.32666667,ingroup.baseline,46.04
2,25,62.45,62.45,68.11,47.55,43.77,47.36,28.67333333,-7.546666667,ingroup.baseline,61.13
2,34,100,74.91,41.7,81.13,30.57,43.02,44.40666667,3.146666667,ingroup.cogload,30.19
2,45,60,76.04,71.13,60.38,62.45,66.42,38.11333333,26.16666667,outgroup.cogload,56.6
2,26,50.09,69.87,79.85,50.09,25.05,6.4,33.20666667,-45.64,outgroup.baseline,53.3
2,26,98.3,70.38,36.04,71.89,19.43,0.38,36.48,-38.86666667,ingroup.cogload,61.89
2,23,67.55,95.28,95.85,6.23,0,0,72.45333333,-95.84666667,ingroup.cogload,100
2,22,80.75,95.85,100,0,0,0,84.4,-100,outgroup.cogload,85.66
2,26,77.78,96.42,92.47,0,7.53,0.94,77.78,-94.35333333,outgroup.baseline,81.92
2,28,100,73.96,77.92,56.98,26.98,15.09,67.92,-33.96666667,ingroup.cogload,100
2,31,100,90.75,81.32,19.81,0,0,81.38,-86.79333333,neutral.baseline,56.98
2,21,72.83,60.19,33.21,0,0,0,10.82,-100,outgroup.baseline,100
2,30,66.04,54.15,54.15,30.94,41.51,28.3,16.22666667,-32.83333333,neutral.baseline,63.02
2,30,49.72,58.38,56.87,51.04,37.85,35.22,9.98,-17.26,outgroup.baseline,6.59
2,31,45.09,43.02,45.66,8.49,6.98,6.04,-10.82,-85.66,outgroup.cogload,41.89
2,35,74.83,77.93,70.52,32.24,7.24,2.24,48.85333333,-72.18666667,ingroup.cogload,100
2,28,66.42,61.13,62.08,0,0,0,26.42,-100,neutral.cogload,100
2,35,78.3,77.55,80.38,1.7,0.94,0,57.48666667,-98.24,neutral.baseline,44.15
2,22,37.17,32.08,19.25,37.36,25.85,12.26,-41,-49.68666667,neutral.baseline,19.62
2,33,65.09,76.23,87.36,40.57,23.02,3.58,52.45333333,-55.22,outgroup.cogload,83.77
2,30,61.7,56.42,54.91,42.08,0,29.06,15.35333333,-52.57333333,outgroup.baseline,40.75
2,29,94.72,100,93.96,19.06,9.06,0,92.45333333,-81.25333333,ingroup.baseline,79.25
2,50,74.72,40,39.62,27.74,10,2.26,2.893333333,-73.33333333,outgroup.cogload,56.23
2,31,88.3,75.09,87.74,5.85,4.15,3.77,67.42,-90.82,neutral.baseline,92.08
2,28,68.87,69.62,65.47,44.53,53.4,36.23,35.97333333,-10.56,outgroup.cogload,76.23
2,26,82.3,83.99,79.66,86.63,61.02,62.34,63.96666667,39.99333333,outgroup.cogload,54.8
2,52,90.58,93.22,89.08,15.44,10.55,1.51,81.92,-81.66666667,ingroup.baseline,87.57
2,30,79.85,80.6,80.23,24.29,25.42,23.92,60.45333333,-50.91333333,outgroup.baseline,100
2,22,59.43,74.34,76.98,26.42,4.72,0,40.5,-79.24,ingroup.baseline,82.64
